UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U115173,1,2,1963,PR100733,WINDOWS,PR102434,2,0
U132080,0,0,89,Product101,WINDOWS,PR100829,0,0
U135533,0,0,58,Product101,WINDOWS,Product101,0,0
U103075,1,1,687,PR100217,WINDOWS,PR100217,1,0
U110306,0,5,45,PR100919,WINDOWS,PR100919,0,0
U129990,0,0,309,Product101,WINDOWS,Product101,0,0
U136413,0,0,384,Product101,WINDOWS,PR100747,0,0
U127548,0,1,110,PR100166,ANDROID,PR100166,0,0
U114401,1,5,121,PR100133,WINDOWS,PR100133,0,0
U128314,0,1,72,PR100431,WINDOWS,PR100431,0,0
U122867,0,1,88,PR100250,ANDROID,PR100250,0,0
U128754,0,0,239,Product101,WINDOWS,PR100301,0,0
U105519,1,5,2258,PR100254,WINDOWS,PR100668,4,3
U113844,1,3,90,PR100287,ANDROID,PR101832,4,7
U116478,1,1,244,PR100096,MAC OS X,Product101,1,4
U118336,0,2,509,PR100120,WINDOWS,PR101667,0,0
U135220,0,0,1262,Product101,WINDOWS,PR100988,0,0
U136770,0,0,195,Product101,MAC OS X,Product101,0,0
U127785,0,2,161,PR100751,ANDROID,PR100739,0,0
U126915,0,3,55,PR100485,WINDOWS,PR100485,0,0
U117818,0,5,52,PR100028,ANDROID,PR100017,0,0
U122971,0,1,52,PR100258,ANDROID,Product101,0,0
U118873,0,3,362,PR100390,WINDOWS,PR100390,0,0
U102278,1,2,178,PR100424,LINUX,PR100424,2,0
U113929,1,2,50,PR100200,ANDROID,PR100115,1,4
U108667,1,0,283,Product101,WINDOWS,Product101,1,0
U105932,1,1,314,PR100044,ANDROID,Product101,0,0
U122351,0,1,509,PR101470,ANDROID,PR101470,0,0
U100338,1,1,659,PR100498,ANDROID,PR100498,2,0
U112904,2,4,404,PR100878,WINDOWS,PR100878,1,3
U130812,0,0,212,Product101,WINDOWS,Product101,0,0
U109470,2,6,832,PR100152,WINDOWS,PR100279,4,3
U117886,0,2,572,PR100134,ANDROID,PR100134,0,0
U113253,2,2,1002,PR100132,WINDOWS,PR100569,2,3
U105792,1,3,421,PR100102,WINDOWS,PR100017,1,3
U119135,0,3,44,PR100021,WINDOWS,PR100113,0,0
U112659,1,1,54,PR100236,WINDOWS,PR100236,1,0
U118722,0,1,642,PR100392,WINDOWS,Product101,0,0
U134666,0,0,1959,Product101,LINUX,PR100200,0,0
U114941,1,3,55,PR100017,ANDROID,PR100017,0,9
U136450,0,0,64,Product101,WINDOWS,PR100577,0,0
U124642,0,1,72,PR100237,ANDROID,PR100237,0,0
U110764,1,2,82,PR100015,ANDROID,PR100279,2,0
U130550,0,0,58,Product101,MAC OS X,PR100064,0,0
U104612,4,6,290,PR100400,ANDROID,PR100400,5,0
U131535,0,0,184,Product101,WINDOWS,Product101,0,0
U104150,0,1,89,PR100152,ANDROID,PR100152,0,0
U125842,0,1,150,PR100550,WINDOWS,PR100055,0,0
U106305,1,2,486,PR100108,ANDROID,PR100108,1,0
U125550,0,1,503,PR100113,WINDOWS,PR100113,0,0
U136461,0,0,161,Product101,WINDOWS,PR100200,0,0
U129453,0,0,287,Product101,WINDOWS,PR100017,0,0
U109538,1,1,613,PR100017,WINDOWS,PR100017,1,5
U115573,1,3,59,PR100145,ANDROID,PR100145,6,0
U123788,0,1,72,PR100013,WINDOWS,PR100013,0,0
U105346,1,3,444,PR100739,WINDOWS,PR101487,1,0
U115131,1,1,129,PR100017,ANDROID,PR100017,1,1
U103128,2,23,64,PR100390,WINDOWS,PR100312,28,27
U132786,0,0,96,Product101,MAC OS X,PR100164,0,0
U136618,0,0,670,Product101,WINDOWS,PR100102,0,0
U116006,1,1,74,PR100021,WINDOWS,PR100021,1,0
U124584,0,8,126,PR102165,WINDOWS,PR100102,0,0
U120850,0,6,202,PR101721,WINDOWS,PR101901,0,0
U120810,0,2,572,PR100859,WINDOWS,PR100859,0,0
U102866,2,21,75,PR101746,WINDOWS,PR100166,43,123
U111167,1,2,86,PR100117,WINDOWS,PR100885,1,0
U130961,0,0,892,Product101,ANDROID,PR100102,0,0
U114722,1,1,234,PR100909,WINDOWS,PR100909,1,9
U116907,1,1,326,PR100288,ANDROID,Product101,0,2
U136117,0,0,63,Product101,WINDOWS,Product101,0,0
U134328,0,0,64,Product101,WINDOWS,PR100022,0,0
U122475,0,1,1053,PR100017,ANDROID,PR100017,0,0
U100645,0,5,68,PR100612,ANDROID,PR100612,0,0
U108539,2,1,540,PR100743,WINDOWS,PR100743,8,2
U130123,0,0,62,Product101,WINDOWS,PR100000,0,0
U129665,0,0,52,Product101,WINDOWS,PR100051,0,0
U134111,0,0,70,Product101,MAC OS X,PR100263,0,0
U115764,1,1,1167,PR101744,MAC OS X,PR101744,1,2
U135366,0,0,66,Product101,WINDOWS,PR101265,0,0
U111916,2,1,79,PR100060,WINDOWS,PR100060,2,2
U107206,2,2,220,PR100430,ANDROID,PR100765,3,1
U115784,1,2,93,PR100251,WINDOWS,PR100251,1,1
U117816,1,1,136,PR100374,WINDOWS,PR100374,1,1
U112967,1,0,61,Product101,MAC OS X,PR100557,0,0
U133603,0,0,66,Product101,WINDOWS,Product101,0,0
U127801,0,1,198,PR100113,MAC OS X,PR100113,0,0
U109676,1,1,1072,PR100470,ANDROID,PR100470,1,1
U128438,0,0,234,Product101,WINDOWS,PR100145,0,0
U122716,0,2,465,PR100982,WINDOWS,PR101417,0,0
U134851,0,0,497,Product101,WINDOWS,PR100102,0,0
U127206,0,3,52,PR100166,WINDOWS,PR100390,0,0
U112181,1,6,1935,PR101042,WINDOWS,PR101367,5,1
U106530,1,1,61,PR100182,ANDROID,PR100182,1,60
U104291,3,2,100,PR100166,WINDOWS,PR100166,10,9
U122002,0,1,422,PR100102,ANDROID,PR100102,0,0
U127404,0,2,89,PR100875,ANDROID,PR100875,0,0
U113422,1,1,945,PR100451,WINDOWS,PR100451,2,0
U110084,1,5,176,PR102802,WINDOWS,PR100470,3,8
U119934,0,1,434,PR100802,UBUNTU,PR100802,0,0
U135863,0,0,174,Product101,MAC OS X,Product101,0,0
U103872,3,2,998,PR100486,WINDOWS,PR100486,2,1
U110276,1,1,1222,PR100963,WINDOWS,PR100963,1,0
U122892,0,1,692,PR100015,LINUX,PR100015,0,0
U116500,1,1,311,PR100102,WINDOWS,PR100102,1,1
U129642,0,0,533,Product101,WINDOWS,PR100279,0,0
U100013,3,3,1686,PR100177,MAC OS X,PR100134,5,3
U131236,0,0,810,Product101,WINDOWS,Product101,0,0
U106944,3,3,1119,PR100258,ANDROID,PR100089,3,0
U131460,0,0,130,Product101,WINDOWS,PR102457,0,0
U113621,1,4,57,PR101030,ANDROID,PR100018,9,7
U136485,0,0,283,Product101,LINUX,PR100110,0,0
U128202,0,1,115,PR100070,WINDOWS,PR100070,0,0
U135481,0,0,477,Product101,WINDOWS,PR100102,0,0
U127863,0,1,46,PR100097,WINDOWS,Product101,0,0
U104768,2,3,402,PR100232,WINDOWS,PR100758,0,3
U129813,0,0,360,Product101,ANDROID,Product101,0,0
U123161,0,3,101,PR100428,ANDROID,PR100428,0,0
U107486,1,1,1151,PR100664,WINDOWS,PR100664,2,0
U110781,1,5,264,PR100078,ANDROID,PR100017,1,0
U130026,0,0,732,Product101,WINDOWS,PR100970,0,0
U133599,0,0,69,Product101,WINDOWS,Product101,0,0
U135879,0,0,548,Product101,WINDOWS,PR100102,0,0
U102568,6,2,195,PR102006,ANDROID,PR102006,20,6
U123224,0,1,165,PR100573,ANDROID,PR100573,0,0
U110724,1,3,385,PR100070,ANDROID,PR100015,4,0
U132123,0,0,195,Product101,WINDOWS,PR100166,0,0
U107821,2,6,43,PR100166,ANDROID,PR100673,14,11
U112185,1,1,74,PR101148,ANDROID,PR101148,1,0
U119107,0,1,174,PR100637,WINDOWS,PR100637,0,0
U118755,0,1,434,PR100145,WINDOWS,PR100469,0,0
U135229,0,0,129,Product101,WINDOWS,PR100885,0,0
U111087,1,2,45,PR100578,WINDOWS,PR100578,1,0
U119889,0,1,489,PR100086,WINDOWS,PR100086,0,0
U122674,0,1,60,PR100654,WINDOWS,PR100654,0,0
U116790,1,1,1248,PR100102,WINDOWS,Product101,0,8
U126659,0,13,235,PR100095,WINDOWS,PR100095,0,0
U131952,0,0,72,Product101,WINDOWS,PR100881,0,0
U127297,0,4,51,PR100885,WINDOWS,PR100339,0,0
U121931,0,1,61,PR100403,WINDOWS,PR100403,0,0
U135817,0,0,45,Product101,ANDROID,PR100166,0,0
U114730,1,2,100,PR100166,WINDOWS,PR100017,2,0
U118737,0,1,839,PR100275,MAC OS X,PR100275,0,0
U133240,0,0,55,Product101,WINDOWS,PR100017,0,0
U127214,0,0,81,Product101,MAC OS X,PR100570,0,0
U131681,0,0,120,Product101,WINDOWS,PR100840,0,0
U126793,0,1,80,PR100355,WINDOWS,Product101,0,0
U121129,0,0,56,Product101,WINDOWS,Product101,0,0
U117789,1,10,61,PR100673,IOS,PR100673,1,1
U123081,0,0,110,Product101,ANDROID,Product101,0,0
U100156,2,2,148,PR100010,ANDROID,PR100812,0,1
U111594,1,1,62,PR100200,ANDROID,Product101,0,8
U131105,0,0,205,Product101,WINDOWS,PR100003,0,0
U109896,1,2,65,PR100234,ANDROID,PR100234,1,0
U120399,0,1,1265,PR100301,WINDOWS,Product101,0,0
U126625,0,1,356,PR100504,WINDOWS,PR100504,0,0
U122544,0,1,267,PR100017,ANDROID,PR100017,0,0
U128756,0,0,52,Product101,WINDOWS,Product101,0,0
U104138,2,2,55,PR100047,WINDOWS,PR100850,3,2
U114535,2,2,201,PR101218,WINDOWS,PR101218,0,2
U114025,2,10,461,PR100910,IOS,PR100488,1,2
U130651,0,0,571,Product101,WINDOWS,PR100166,0,0
U120514,0,1,124,PR100017,ANDROID,PR100017,0,0
U101503,1,1,154,PR100060,WINDOWS,Product101,0,0
U106897,2,1,1459,PR100102,ANDROID,PR100102,3,0
U104821,1,1,440,PR100371,WINDOWS,PR100121,0,3
U124542,0,3,200,PR100872,WINDOWS,PR100236,0,0
U130459,0,0,824,Product101,ANDROID,Product101,0,0
U106183,0,1,228,PR100282,ANDROID,PR100282,0,0
U111972,2,2,196,PR101181,ANDROID,PR100206,3,0
U129192,0,0,71,Product101,WINDOWS,PR100694,0,0
U134628,0,0,386,Product101,IOS,PR100102,0,0
U132175,0,0,58,Product101,WINDOWS,Product101,0,0
U116201,1,2,1278,PR100071,UBUNTU,PR100071,1,4
U136091,0,0,59,Product101,WINDOWS,PR100145,0,0
U116742,1,2,508,PR100178,WINDOWS,PR100044,2,3
U129906,0,0,138,Product101,WINDOWS,PR100568,0,0
U110981,2,3,146,PR100390,MAC OS X,PR100390,2,2
U118358,0,5,179,PR100244,IOS,PR100501,0,0
U128142,0,4,62,PR100629,WINDOWS,PR100629,0,0
U108328,1,1,190,PR100108,ANDROID,PR100290,0,0
U125596,0,1,217,PR100694,WINDOWS,PR100694,0,0
U130014,0,0,47,Product101,ANDROID,PR100200,0,0
U111742,1,1,687,PR100197,WINDOWS,PR100197,1,0
U114772,1,1,367,PR100612,ANDROID,PR100023,0,0
U118298,0,2,118,PR100036,ANDROID,PR100036,0,0
U101445,0,1,129,PR100002,WINDOWS,PR100002,0,0
U122764,0,1,164,PR100017,ANDROID,Product101,0,0
U102841,1,12,1032,PR100123,WINDOWS,PR101457,3,1
U119415,0,3,819,PR100013,ANDROID,PR100651,0,0
U132452,0,0,72,Product101,WINDOWS,Product101,0,0
U113155,1,1,256,PR100102,ANDROID,PR100102,1,3
U120507,0,2,290,PR100096,WINDOWS,PR100096,0,0
U116828,1,4,847,PR100390,WINDOWS,PR100390,4,4
U109499,2,3,187,PR100014,WINDOWS,PR100014,1,0
U104973,2,8,90,PR100136,WINDOWS,PR100301,2,0
U108695,1,6,351,PR100614,ANDROID,PR100910,1,2
U116283,1,2,367,PR100041,ANDROID,PR100041,0,1
U102364,0,1,119,PR102451,WINDOWS,Product101,0,0
U106902,2,1,152,PR101108,MAC OS X,PR101108,1,40
U112962,3,3,96,PR100406,WINDOWS,PR100102,5,11
U128417,0,0,84,Product101,WINDOWS,PR101152,0,0
U106235,1,1,75,PR100017,WINDOWS,PR100017,1,0
U124523,0,2,943,PR100872,LINUX,PR100017,0,0
U132637,0,0,69,Product101,WINDOWS,PR100070,0,0
U128207,0,1,1761,PR100328,WINDOWS,PR100328,0,0
U133431,0,0,1992,Product101,WINDOWS,PR100146,0,0
U119008,0,3,119,PR101049,WINDOWS,PR101044,0,0
U119209,0,2,657,PR100522,WINDOWS,PR100113,0,0
U113081,1,7,410,PR100017,MAC OS X,PR100102,6,9
U132567,0,0,649,Product101,WINDOWS,PR100735,0,0
U112058,3,3,110,PR100287,WINDOWS,PR100102,2,2
U127844,0,1,742,PR100012,ANDROID,PR100012,0,0
U132219,0,0,1315,Product101,MAC OS X,PR100005,0,0
U103474,4,1,673,PR100450,WINDOWS,PR100450,5,0
U132396,0,0,523,Product101,WINDOWS,PR100015,0,0
U114510,1,2,93,PR100050,MAC OS X,PR100050,2,0
U114594,1,5,52,PR100086,WINDOWS,PR100086,2,2
U132320,0,0,42,Product101,MAC OS X,Product101,0,0
U107240,1,3,149,PR100044,WINDOWS,PR100551,3,3
U103495,2,2,74,PR100991,WINDOWS,PR100991,1,1
U110738,2,3,169,PR100039,IOS,PR101633,1,0
U113872,1,1,77,PR100200,ANDROID,PR100200,1,4
U127223,0,1,1417,PR100226,WINDOWS,PR100226,0,0
U106049,3,8,90,PR100166,WINDOWS,PR100072,14,19
U104052,4,11,1186,PR100390,WINDOWS,PR100390,13,13
U126575,0,1,66,PR100219,WINDOWS,PR100219,0,0
U127102,0,1,141,PR100130,MAC OS X,PR100130,0,0
U108874,2,5,87,PR100872,WINDOWS,PR100859,7,0
U121469,0,1,657,PR100197,WINDOWS,Product101,0,0
U131297,0,0,1141,Product101,WINDOWS,PR100841,0,0
U129606,0,0,613,Product101,ANDROID,PR100918,0,0
U118211,0,5,386,PR100102,ANDROID,PR100791,0,0
U109825,1,3,70,PR101030,WINDOWS,PR101030,3,2
U134258,0,0,72,Product101,MAC OS X,PR100591,0,0
U110995,1,4,1031,PR100492,WINDOWS,PR105599,3,0
U119037,0,2,45,PR100274,WINDOWS,PR100250,0,0
U127719,0,1,42,PR100072,WINDOWS,PR100166,0,0
U134358,0,0,330,Product101,ANDROID,PR101771,0,0
U129447,0,0,65,Product101,WINDOWS,PR100017,0,0
U110955,1,3,515,PR101030,ANDROID,PR101030,1,8
U115588,1,1,59,PR100859,WINDOWS,PR100859,1,0
U130507,0,0,53,Product101,ANDROID,PR101569,0,0
U130810,0,0,112,Product101,WINDOWS,PR100240,0,0
U122316,0,0,688,Product101,ANDROID,Product101,0,0
U116855,1,1,51,PR100612,ANDROID,PR100612,0,2
U106943,1,1,47,PR100017,WINDOWS,PR100017,2,2
U135789,0,0,194,Product101,ANDROID,PR101792,0,0
U122487,0,1,352,PR100457,WINDOWS,PR100457,0,0
U105503,5,1,64,PR100616,ANDROID,PR100616,7,0
U134814,0,0,69,Product101,WINDOWS,PR100885,0,0
U129212,0,0,97,Product101,WINDOWS,PR100304,0,0
U121749,0,3,109,PR101330,WINDOWS,PR100166,0,0
U135861,0,0,411,Product101,WINDOWS,PR100102,0,0
U111986,2,3,1897,PR100041,ANDROID,PR100041,2,2
U133019,0,0,479,Product101,WINDOWS,PR100366,0,0
U134798,0,0,61,Product101,WINDOWS,Product101,0,0
U107000,1,1,339,PR100137,WINDOWS,PR100137,1,3
U116579,1,1,48,PR100010,ANDROID,PR100010,1,3
U114650,1,6,271,PR100086,ANDROID,PR100086,3,1
U128228,0,1,85,PR101203,WINDOWS,PR101203,0,0
U135699,0,0,264,Product101,IOS,PR100631,0,0
U130368,0,0,1283,Product101,WINDOWS,PR101479,0,0
U101819,1,1,56,PR100010,ANDROID,Product101,0,0
U119575,0,3,185,PR100522,WINDOWS,PR100522,0,0
U133423,0,0,59,Product101,WINDOWS,PR100166,0,0
U125149,0,3,170,PR100187,MAC OS X,PR100909,0,0
U115862,1,1,47,PR100017,ANDROID,Product101,0,2
U100763,1,3,43,PR100870,WINDOWS,PR100257,1,0
U103883,1,6,48,PR100244,MAC OS X,PR100200,3,0
U125335,0,3,893,PR100561,ANDROID,PR100561,0,0
U124519,0,1,426,PR100058,WINDOWS,PR100058,0,0
U133819,0,0,58,Product101,WINDOWS,PR100662,0,0
U118731,0,4,974,PR101030,WINDOWS,PR100017,0,0
U125630,0,0,45,Product101,WINDOWS,Product101,0,0
U108382,2,1,571,PR100102,ANDROID,PR100102,1,36
U122267,0,6,431,PR100017,WINDOWS,PR100065,0,0
U127831,0,1,254,PR100403,WINDOWS,PR100403,0,0
U122607,0,1,399,PR100598,WINDOWS,PR100598,0,0
U105132,1,3,286,PR100578,WINDOWS,PR100578,5,5
U113478,1,0,1097,Product101,ANDROID,PR100975,1,0
U129289,0,0,291,Product101,ANDROID,Product101,0,0
U132954,0,0,176,Product101,WINDOWS,Product101,0,0
U114068,1,1,99,PR101529,ANDROID,PR101529,1,1
U108788,1,3,1216,PR100798,WINDOWS,PR100798,0,0
U111237,1,1,61,PR100200,WINDOWS,PR100200,1,3
U105034,1,2,72,PR100578,WINDOWS,PR100578,1,2
U116313,1,9,319,PR100279,WINDOWS,PR100279,2,133
U105485,1,1,268,PR100054,ANDROID,PR100054,1,0
U105550,2,2,74,PR100025,ANDROID,PR100025,4,0
U130546,0,0,57,Product101,ANDROID,PR101060,0,0
U130251,0,0,447,Product101,ANDROID,PR100453,0,0
U109336,1,4,72,PR100119,WINDOWS,PR100819,2,1
U133177,0,0,237,Product101,IOS,PR101522,0,0
U126957,0,1,219,PR100427,LINUX,PR100427,0,0
U124330,0,1,83,PR101397,WINDOWS,Product101,0,0
U132953,0,0,92,Product101,WINDOWS,Product101,0,0
U114841,0,2,110,PR100017,WINDOWS,PR100578,0,0
U109465,1,1,70,PR100200,ANDROID,Product101,0,2
U127445,0,1,125,PR101330,ANDROID,PR101330,0,0
U110036,2,2,46,PR100850,ANDROID,PR100850,3,1
U100008,5,17,394,PR100855,ANDROID,PR100962,20,22
U106504,1,1,1003,PR100436,UBUNTU,PR100436,1,0
U133478,0,0,54,Product101,WINDOWS,PR100321,0,0
U125397,0,1,1109,PR100110,MAC OS X,Product101,0,0
U107319,1,1,774,PR103056,ANDROID,PR103056,2,0
U128505,0,0,360,Product101,UBUNTU,PR100178,0,0
U134770,0,0,1360,Product101,WINDOWS,PR100192,0,0
U123426,0,0,80,Product101,ANDROID,Product101,0,0
U135872,0,0,46,Product101,ANDROID,PR100102,0,0
U113603,2,1,88,PR100028,WINDOWS,Product101,0,2
U126726,0,1,261,PR100917,WINDOWS,PR100917,0,0
U131293,0,0,412,Product101,LINUX,PR101381,0,0
U120506,0,1,98,PR100181,WINDOWS,PR100910,0,0
U124001,0,1,50,PR101181,WINDOWS,PR101181,0,0
U127018,0,0,63,Product101,IOS,PR100070,0,0
U100089,6,9,1575,PR101975,ANDROID,PR102168,10,4
U120124,0,1,46,PR100209,ANDROID,PR100209,0,0
U127269,0,1,85,PR100868,MAC OS X,PR100874,0,0
U130796,0,0,64,Product101,ANDROID,PR100829,0,0
U132704,0,0,810,Product101,WINDOWS,PR100233,0,0
U109490,1,1,1349,PR100222,WINDOWS,PR100222,1,2
U115276,1,1,1124,PR100321,ANDROID,PR100321,1,0
U130989,0,0,438,Product101,WINDOWS,PR100331,0,0
U102383,0,3,912,PR100019,WINDOWS,PR100019,0,0
U117827,0,0,856,Product101,ANDROID,Product101,0,0
U130735,0,0,76,Product101,WINDOWS,PR101692,0,0
U133579,0,0,69,Product101,WINDOWS,PR100219,0,0
U135024,0,0,47,Product101,WINDOWS,PR100166,0,0
U121730,0,0,346,Product101,ANDROID,PR100166,0,0
U115815,2,2,382,PR100378,ANDROID,PR100152,1,4
U132100,0,0,219,Product101,WINDOWS,PR100600,0,0
U134099,0,0,48,Product101,WINDOWS,Product101,0,0
U119153,0,1,328,PR100017,MAC OS X,PR100017,0,0
U111946,1,5,231,PR101408,WINDOWS,PR105830,8,3
U109027,2,3,1285,PR100574,LINUX,PR100590,2,0
U112634,1,1,176,PR100017,WINDOWS,PR100017,1,2
U106384,1,1,194,PR100859,ANDROID,PR100859,1,0
U136417,0,0,334,Product101,WINDOWS,PR100504,0,0
U121314,0,2,160,PR100064,WINDOWS,PR100064,0,0
U108822,0,0,183,Product101,ANDROID,PR100070,0,0
U127311,0,0,408,Product101,WINDOWS,PR100244,0,0
U103737,0,0,50,Product101,WINDOWS,PR101608,0,0
U118977,0,1,43,PR100003,WINDOWS,Product101,0,0
U130668,0,0,421,Product101,UBUNTU,PR100719,0,0
U121226,0,0,137,Product101,WINDOWS,PR100773,0,0
U123899,0,1,80,PR100481,MAC OS X,PR100033,0,0
U114126,1,1,283,PR100178,WINDOWS,Product101,1,1
U107682,1,1,60,PR100136,WINDOWS,PR100136,1,0
U114000,1,1,503,PR100047,WINDOWS,PR100047,1,0
U128318,0,4,1656,PR100167,WINDOWS,PR100017,0,0
U111278,2,1,301,PR100003,WINDOWS,PR100003,1,6
U135265,0,0,75,Product101,WINDOWS,PR100156,0,0
U132025,0,0,201,Product101,WINDOWS,Product101,0,0
U135877,0,0,85,Product101,WINDOWS,PR100066,0,0
U102737,1,2,386,PR100296,ANDROID,PR100296,2,0
U105380,1,2,918,PR100017,WINDOWS,PR101800,2,2
U131804,0,0,453,Product101,ANDROID,PR100368,0,0
U123237,0,2,356,PR100200,WINDOWS,PR100200,0,0
U103111,1,0,1913,Product101,WINDOWS,Product101,1,0
U123332,0,1,1316,PR100471,WINDOWS,PR100471,0,0
U131489,0,0,51,Product101,ANDROID,PR100020,0,0
U101430,0,1,64,PR100179,WINDOWS,PR100179,0,0
U124537,0,1,172,PR100123,ANDROID,PR100200,0,0
U134729,0,0,60,Product101,ANDROID,PR103749,0,0
U117715,1,1,73,PR100017,ANDROID,PR100017,1,0
U131101,0,0,47,Product101,WINDOWS,Product101,0,0
U124759,0,1,133,PR100881,WINDOWS,PR100881,0,0
U102136,2,3,656,PR100436,ANDROID,PR100252,2,4
U129476,0,0,44,Product101,WINDOWS,PR101444,0,0
U107017,1,7,81,PR100277,WINDOWS,PR100471,3,0
U116513,1,5,84,PR100374,WINDOWS,PR100017,0,51
U133044,0,0,889,Product101,ANDROID,PR100742,0,0
U117262,1,7,924,PR100051,WINDOWS,PR101169,5,7
U125317,0,1,107,PR100102,WINDOWS,PR100102,0,0
U118689,0,1,553,PR100911,WINDOWS,Product101,0,0
U129292,0,0,192,Product101,WINDOWS,Product101,0,0
U113246,1,9,62,PR100241,WINDOWS,PR100028,17,11
U119651,0,9,53,PR102113,WINDOWS,PR100254,0,0
U117481,1,1,653,PR100052,WINDOWS,Product101,0,0
U103147,0,0,1823,Product101,WINDOWS,PR100019,0,0
U134825,0,0,362,Product101,WINDOWS,PR100403,0,0
U106014,1,11,113,PR100017,WINDOWS,PR100287,18,55
U110397,1,1,307,PR100097,WINDOWS,PR100097,1,2
U117381,1,15,865,PR100102,WINDOWS,PR102182,2,0
U104814,2,4,84,PR100166,WINDOWS,PR100166,2,4
U132329,0,0,575,Product101,ANDROID,Product101,0,0
U109521,1,0,1329,Product101,WINDOWS,Product101,1,0
U101362,1,1,1234,PR100089,ANDROID,PR100089,1,1
U114538,0,6,1056,PR100101,WINDOWS,PR100486,0,0
U128427,0,0,345,Product101,ANDROID,PR100153,0,0
U132469,0,0,234,Product101,WINDOWS,Product101,0,0
U107532,4,6,439,PR100991,ANDROID,PR101066,8,8
U122009,0,1,266,PR100200,ANDROID,Product101,0,0
U124843,0,1,73,PR100028,WINDOWS,PR100325,0,0
U133318,0,0,89,Product101,WINDOWS,PR100859,0,0
U133191,0,0,913,Product101,WINDOWS,PR100424,0,0
U127339,0,2,625,PR100333,WINDOWS,PR100333,0,0
U131549,0,0,290,Product101,WINDOWS,PR100773,0,0
U131519,0,0,1059,Product101,WINDOWS,PR100772,0,0
U106194,1,1,84,PR100250,WINDOWS,PR100250,0,0
U128195,0,2,296,PR100488,WINDOWS,PR101121,0,0
U111117,2,7,417,PR100145,ANDROID,PR100081,8,6
U129844,0,0,1266,Product101,MAC OS X,PR100064,0,0
U123527,0,2,111,PR100254,WINDOWS,PR100254,0,0
U105941,1,1,211,PR100226,ANDROID,PR100226,1,0
U116770,1,4,649,PR101039,ANDROID,PR101039,1,3
U114640,1,1,303,PR101513,ANDROID,PR101513,1,0
U127380,0,0,456,Product101,WINDOWS,Product101,0,0
U108821,1,1,1072,PR100098,ANDROID,PR100098,1,2
U129695,0,0,439,Product101,ANDROID,PR100166,0,0
U134371,0,0,77,Product101,WINDOWS,PR100825,0,0
U101156,2,5,432,PR100108,ANDROID,PR100656,3,4
U115698,2,1,237,PR100010,ANDROID,PR100010,2,1
U108251,1,1,396,PR100234,ANDROID,PR100234,1,0
U136748,0,0,469,Product101,WINDOWS,PR100060,0,0
U117718,1,4,79,PR100428,WINDOWS,PR100145,4,1
U131363,0,0,743,Product101,ANDROID,PR100317,0,0
U113192,1,1,79,PR100362,WINDOWS,PR100362,1,0
U125292,0,1,2035,PR100868,ANDROID,PR100868,0,0
U117340,1,2,44,PR100885,WINDOWS,PR100885,3,6
U121838,0,1,118,PR100870,ANDROID,PR100870,0,0
U134277,0,0,258,Product101,WINDOWS,PR100680,0,0
U105905,1,3,137,PR100437,UBUNTU,PR100020,0,23
U112895,1,2,73,PR100017,ANDROID,PR100017,2,2
U102351,1,9,295,PR100102,WINDOWS,PR100102,7,29
U118958,0,2,42,PR100197,WINDOWS,Product101,0,0
U119407,0,2,51,PR100073,ANDROID,PR100073,0,0
U114933,1,3,42,PR100166,WINDOWS,PR100166,1,4
U112048,1,5,1214,PR101030,ANDROID,PR100380,1,2
U114426,2,3,733,PR101108,LINUX,PR100355,1,5
U114210,1,2,235,PR100593,ANDROID,Product101,1,0
U103605,0,1,993,PR100253,WINDOWS,PR100253,0,0
U134535,0,0,1096,Product101,WINDOWS,PR100102,0,0
U101941,0,0,946,Product101,ANDROID,Product101,0,0
U130850,0,0,241,Product101,WINDOWS,Product101,0,0
U121064,0,1,320,PR100540,WINDOWS,PR100540,0,0
U111474,2,2,832,PR100102,ANDROID,PR100567,1,3
U122855,0,1,1077,PR100152,WINDOWS,PR100152,0,0
U127140,0,1,129,PR100318,ANDROID,PR100318,0,0
U134630,0,0,46,Product101,ANDROID,PR100060,0,0
U119274,0,1,87,PR100910,ANDROID,PR100910,0,0
U136071,0,0,68,Product101,WINDOWS,PR100403,0,0
U120924,0,1,454,PR100166,WINDOWS,PR101526,0,0
U118642,0,2,1161,PR100166,WINDOWS,PR100166,0,0
U112724,1,2,288,PR100102,ANDROID,PR100667,1,0
U117361,1,2,1962,PR100041,WINDOWS,PR100041,1,2
U123814,0,1,74,PR100312,WINDOWS,PR100312,0,0
U124821,0,1,92,PR100522,MAC OS X,PR100522,0,0
U121391,0,3,432,PR101108,WINDOWS,PR100522,0,0
U104183,2,2,51,PR100211,ANDROID,PR100234,1,1
U127218,0,1,446,PR100233,WINDOWS,Product101,0,0
U135678,0,0,317,Product101,WINDOWS,Product101,0,0
U136412,0,0,1755,Product101,WINDOWS,PR100055,0,0
U111465,2,6,87,PR100269,WINDOWS,PR100269,3,7
U110388,2,7,53,PR100682,WINDOWS,PR100072,6,5
U112246,1,3,1070,PR100141,LINUX,PR100829,1,0
U118744,0,1,86,PR100145,MAC OS X,PR100145,0,0
U128346,0,1,247,PR100872,ANDROID,Product101,0,0
U121415,0,1,218,PR100275,WINDOWS,Product101,0,0
